//属性ID	装备类型	装备等级	装备品级(颜色)	1阶增加的属性	2阶增加的属性	3阶增加的属性	4阶增加的属性	5阶增加的属性	6阶增加的属性	7阶增加的属性	8阶增加的属性	9阶增加的属性	10阶增加的属性	1星增加属性	2星增加属性	3星增加属性	4星增加属性	5星增加属性	6星增加属性	7星增加属性	8星增加属性	9星增加属性	10星增加属性	11星增加属性	12星增加属性	生命下限	生命上限	机率	精炼+生命	内力下限	内力上限	机率	精炼+内力	体力下限	体力上限	机率	精炼+体力	攻击下限	攻击上限	机率	精炼+攻击	防御下限	防御上限	机率	精炼+防御	暴击下限	暴击上限	机率	精炼+暴击	闪避下限	闪避上限	机率	精炼+闪避	移动速度下限	移动速度上限	机率	精炼+移动	攻击速度下限	攻击速度上限	机率	精炼+攻击	伤害减免下限	伤害减免上限	机率	精炼+伤害	绝对伤害下限	绝对伤害上限	机率	精炼+绝对伤害	防御无视下限	防御无视上限	机率	精炼+防御	暴击倍数下限	暴击倍数上限	机率	精炼+暴击	冰伤害下限	冰伤害上限	机率	精炼+冰伤害	冰抗性下限	冰抗性上限	机率	精炼+冰抗性	火伤害下限	火伤害上限	机率	精炼+火伤	火抗性下限	火抗性上限	机率	精炼+火抗性	玄伤害下限	玄伤害上限	机率	精炼+玄伤害	玄抗性下限	玄抗性上限	机率	精炼+玄抗性	毒伤害下限	毒伤害上限	机率	精炼+毒伤害	毒抗性下限	毒抗性上限	机率	精炼+毒伤害	随机出1条附加属性几率	出2条附加属性几率	出3条附加属性几率	出4条附加属性几率	出5条附加属性几率	出6条附加属性几率	洗练道具ID	洗练需要的道具数量	洗练需要的钱	洗练可用锁定石ID	洗练扣除可用锁定石数量	精炼道具ID	精炼需要的道具数量	精炼需要的钱
//武器																																																																																																																											
11004001	110	40	1	0	7	11	15	20	24	29	34	39	44	5	10	15	20	25	30	35	40	45	50	50	50	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11004002	110	40	2	0	15	23	31	40	49	58	68	78	89	7	15	22	30	38	45	53	61	68	76	76	76	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11004003	110	40	3	0	22	34	47	60	74	88	103	118	134	11	22	34	45	57	68	80	91	103	114	114	114	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11004004	110	40	4	0	30	46	63	80	98	117	137	157	178	16	33	49	66	82	99	115	132	149	165	165	165	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11004005	110	40	5	0	37	57	78	100	123	147	171	197	223	22	45	68	91	114	137	160	183	206	229	229	229	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11005001	110	50	1	0	9	14	19	24	30	35	41	47	53	6	12	18	24	30	37	43	49	55	61	61	61	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11005002	110	50	2	0	18	28	38	49	60	71	82	94	107	9	18	27	37	46	55	65	74	83	92	92	92	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11005003	110	50	3	0	27	42	57	73	90	106	124	142	160	13	27	41	55	69	83	97	111	125	139	139	139	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11005004	110	50	4	0	37	56	77	98	120	142	165	189	214	20	40	60	80	100	120	140	161	181	201	201	201	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11005005	110	50	5	0	46	71	96	122	150	178	207	236	267	27	55	83	111	139	167	195	223	250	278	278	278	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11006001	110	60	1	0	11	16	22	28	35	41	48	55	62	7	14	21	29	36	43	51	58	65	72	72	72	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11006002	110	60	2	0	22	33	45	57	70	83	96	110	124	10	21	32	43	54	65	76	87	98	109	109	109	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11006003	110	60	3	0	33	50	68	86	105	125	145	165	186	16	32	49	65	82	98	114	131	147	164	164	164	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11006004	110	60	4	0	44	67	91	115	141	167	193	221	249	23	47	71	94	118	142	165	189	213	237	237	237	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11006005	110	60	5	0	55	84	114	144	176	208	242	276	311	32	65	98	131	164	196	229	262	295	328	328	328	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11006501	110	65	1	0	12	19	26	33	40	47	55	63	71	8	16	25	33	41	50	58	67	75	83	83	83	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11006502	110	65	2	0	25	38	52	66	81	95	110	126	142	12	25	37	50	62	75	88	100	113	125	125	125	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11006503	110	65	3	0	38	58	79	100	121	143	166	189	213	18	37	56	75	94	113	132	151	169	188	188	188	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11006504	110	65	4	0	51	77	105	133	162	191	221	252	284	27	54	81	109	136	163	190	218	245	272	272	272	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11006505	110	65	5	0	64	97	131	166	202	239	277	316	355	37	75	113	151	188	226	264	302	339	377	377	377	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11007001	110	70	1	0	14	22	29	37	45	54	62	71	79	9	18	28	37	47	56	66	75	85	94	94	94	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11007002	110	70	2	0	29	44	59	75	91	108	125	142	159	14	28	42	56	71	85	99	113	128	142	142	142	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11007003	110	70	3	0	43	66	89	113	137	162	187	213	239	21	42	64	85	106	128	149	170	192	213	213	213	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11007004	110	70	4	0	58	88	119	151	183	216	250	284	319	30	61	92	123	154	185	216	246	277	308	308	308	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11007005	110	70	5	0	72	110	149	188	229	270	312	355	399	42	85	128	170	213	256	299	341	384	427	427	427	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11007501	110	75	1	0	16	24	33	42	51	60	69	79	88	10	21	31	42	52	63	74	84	95	105	105	105	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11007502	110	75	2	0	32	49	66	84	102	120	139	158	177	15	31	47	63	79	95	111	127	143	158	158	158	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11007503	110	75	3	0	49	74	100	126	153	180	208	237	266	23	47	71	95	119	143	166	190	214	238	238	238	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11007504	110	75	4	0	65	99	133	168	204	241	278	316	354	34	68	103	137	172	206	241	275	309	344	344	344	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11007505	110	75	5	0	81	123	166	210	255	301	347	395	443	47	95	143	190	238	286	333	381	429	476	476	476	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
//戒指																																																																																																																											
11101001	111	10	1	0	1	2	3	4	5	6	7	8	9	1	2	3	4	5	6	7	8	9	10	10	10	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11101002	111	10	2	0	1	2	3	4	6	7	8	10	12	1	2	3	4	5	6	7	8	9	10	10	10	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11101003	111	10	3	0	2	3	5	7	9	11	13	15	18	1	2	4	5	6	8	9	10	12	13	13	13	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11101004	111	10	4	0	3	4	7	9	12	14	17	21	24	1	3	5	7	9	11	13	15	17	19	19	19	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11101005	111	10	5	0	3	6	8	11	15	18	22	26	31	2	5	8	10	13	16	19	21	24	27	27	27	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11102001	111	20	1	0	1	2	3	4	5	6	7	8	9	1	2	3	4	5	6	7	8	9	10	10	10	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11102002	111	20	2	0	2	4	5	7	9	11	13	16	18	1	2	4	5	7	8	10	11	13	14	14	14	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11102003	111	20	3	0	4	6	8	11	14	17	20	24	27	2	4	6	8	11	13	15	17	19	22	22	22	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11102004	111	20	4	0	5	8	11	15	19	23	27	32	36	3	6	9	12	15	19	22	25	28	31	31	31	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11102005	111	20	5	0	6	10	14	19	24	29	34	40	46	4	8	13	17	22	26	30	35	39	44	44	44	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11103001	111	30	1	0	1	3	4	5	6	7	9	10	12	1	2	4	5	6	8	9	10	12	13	13	13	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11103002	111	30	2	0	3	6	8	10	13	15	18	21	24	2	4	6	8	10	12	14	16	18	20	20	20	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11103003	111	30	3	0	5	9	12	16	19	23	27	32	36	3	6	9	12	15	18	21	24	27	30	30	30	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11103004	111	30	4	0	7	12	16	21	26	31	37	42	48	4	8	13	17	22	26	30	35	39	44	44	44	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11103005	111	30	5	0	9	15	20	26	33	39	46	53	61	6	12	18	24	30	36	42	48	54	61	61	61	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11104001	111	40	1	0	2	3	5	6	8	10	11	13	15	1	3	5	6	8	10	12	13	15	17	17	17	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11104002	111	40	2	0	5	7	10	13	16	20	23	26	30	2	5	7	10	12	15	18	20	23	25	25	25	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11104003	111	40	3	0	7	11	16	20	25	30	35	40	45	3	7	11	15	19	23	27	31	35	38	38	38	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
11104004	111	40	4	0	10	15	21	27	33	40	46	53	60	5	11	16	22	28	33	39	45	50	56	56	56	8	67	1000	2	4	14	1250	3	2	3	1250	1	2	9	650	4	2	6	650	1	1	3	650	1	1	5	650	1	1	6	650	2	1	6	650	1	1	13	650	2	4	16	650	2	1	4	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	1	8	650	1	3000	2500	1500	1500	1000	500	4005001	1	10000	4006001	1	4005001	0	10000
