ID	Money	PropID	PropNumber	MinNumber	MaxNumber	WhiteItemWeight	GreenItemWeight	BlueItemWeight	PurpleItemWeight	WhiteItem	GreenItem	BlueItem	PurpleItem	Item1	Number1	Percent1	Item2	Number2	Percent2	Item3	Number3	Percent3	
200141.000	2140.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83207.000	1.000	10.000	81605.000	1.000	10.000				
200142.000	2150.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81307.000	1.000	10.000	82605.000	1.000	10.000	90137.000	1.000	10.000	
200143.000	2160.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82307.000	1.000	10.000	83605.000	1.000	10.000				
200144.000	2170.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83307.000	1.000	10.000	81107.000	1.000	10.000	90141.000	1.000	10.000	
200145.000	2180.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81606.000	1.000	10.000	82107.000	1.000	10.000				
200146.000	2190.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82606.000	1.000	10.000	83107.000	1.000	10.000	90142.000	1.000	10.000	
200147.000	2200.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83606.000	1.000	10.000	81207.000	1.000	10.000				
200148.000	2210.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81506.000	1.000	10.000	82207.000	1.000	10.000	90118.000	1.000	10.000	
200149.000	2220.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82506.000	1.000	10.000	83207.000	1.000	10.000				
200150.000	2230.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83506.000	1.000	10.000	81307.000	1.000	10.000	90138.000	1.000	10.000	
200151.000	2240.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81406.000	1.000	10.000	82307.000	1.000	10.000				
200152.000	2250.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82406.000	1.000	10.000	83307.000	1.000	10.000	90141.000	1.000	10.000	
200153.000	2260.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83406.000	1.000	10.000	81107.000	1.000	10.000				
200154.000	2270.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81307.000	1.000	10.000	82107.000	1.000	10.000	90142.000	1.000	10.000	
200155.000	2280.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82307.000	1.000	10.000	83107.000	1.000	10.000				
200156.000	2290.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83307.000	1.000	10.000	81207.000	1.000	10.000	90115.000	1.000	10.000	
200157.000	2300.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81606.000	1.000	10.000	82207.000	1.000	10.000				
200158.000	2310.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82606.000	1.000	10.000	83207.000	1.000	10.000	90117.000	1.000	10.000	
200159.000	2320.000	20001.000	4.000	0.000	2.000	6.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83606.000	1.000	10.000	81307.000	1.000	10.000				
800001.000				1.000	1.000	100.000	0.000	0.000	0.000	20006.000	20003.000	20005.000	20004.000	20006.000	8.000	100.000							
800002.000				1.000	1.000	80.000	20.000	0.000	0.000	20006.000	20003.000	20005.000	20004.000	20006.000	10.000	100.000	20003.000	2.000	100.000				
800003.000				1.000	1.000	70.000	40.000	0.000	0.000	20006.000	20003.000	20005.000	20004.000	20006.000	12.000	100.000	20003.000	4.000	100.000				
800004.000				1.000	1.000	70.000	20.000	0.000	0.000	20006.000	20003.000	20005.000	20004.000	20006.000	14.000	100.000	20003.000	6.000	100.000				
800005.000				1.000	1.000	50.000	20.000	0.000	0.000	20006.000	20003.000	20005.000	20004.000	20003.000	13.000	100.000	20005.000	1.000	100.000				
800006.000				1.000	1.000	20.000	40.000	0.000	0.000	20006.000	20003.000	20005.000	20004.000	20003.000	18.000	100.000	20005.000	2.000	100.000				
700001.000				1.000	1.000	100.000	0.000	0.000	0.000	20000.000	20001.000	20002.000		20000.000	4.000	100.000							
700002.000				1.000	1.000	80.000	20.000	0.000	0.000	20000.000	20001.000	20002.000		20000.000	6.000	100.000	20001.000	1.000	100.000				
700003.000				1.000	1.000	70.000	20.000	10.000	0.000	20000.000	20001.000	20002.000		20000.000	8.000	100.000	20001.000	3.000	100.000				
700004.000				1.000	1.000	70.000	20.000	10.000	0.000	20000.000	20001.000	20002.000		20000.000	10.000	100.000	20001.000	5.000	100.000	20002.000	1.000	100.000	
700005.000				1.000	1.000	50.000	20.000	30.000	0.000	20000.000	20001.000	20002.000		20000.000	12.000	100.000	20001.000	7.000	100.000	20002.000	2.000	100.000	
700006.000				1.000	1.000	20.000	40.000	40.000	0.000	20000.000	20001.000	20002.000		20000.000		100.000	20001.000	9.000	100.000	20002.000	3.000	100.000	
700007.000				2.000	2.000	100.000				81304|81104|81204|81503|81403|81603|82304|82104|82204|82503|82403|82603|83304|83104|83204|83503|83403|83603				81304.000	1.000	50.000	81104.000	1.000	50.000	81204.000	1.000	50.000	
700008.000				2.000	2.000	100.000				81305|81105|81205|81503|81403|81603|82305|82105|82205|82503|82403|82603|83305|83105|83205|83503|83403|83603				81305.000	1.000	50.000	81105.000	1.000	50.000	81205.000	1.000	50.000	
700009.000				2.000	2.000	100.000				81305|81105|81205|81504|81404|81604|82305|82105|82205|82504|82404|82604|83305|83105|83205|83504|83404|83604				81305.000	1.000	50.000	81105.000	1.000	50.000	81205.000	1.000	50.000	
700010.000				2.000	2.000	100.000				81306|81106|81206|81505|81405|81605|82306|82106|82206|82505|82405|82605|83306|83106|83206|83505|83405|83605				81306.000	1.000	50.000	81106.000	1.000	50.000	81206.000	1.000	50.000	
700011.000				2.000	2.000	100.000				81307|81107|81207|81505|81405|81605|82307|82107|82207|82505|82405|82605|83307|83107|83207|83505|83405|83605				81307.000	1.000	50.000	81107.000	1.000	50.000	81207.000	1.000	50.000	
700012.000				2.000	2.000	100.000				81307|81107|81207|81506|81406|81606|82307|82107|82207|82506|82406|82606|83307|83107|83207|83506|83406|83606				81307.000	1.000	50.000	81107.000	1.000	50.000	81207.000	1.000	50.000	
700013.000				2.000	3.000	70.000	20.000	10.000		90105|90110|90115|90129|90131|90133|90135|90137|90141	90109|90117|90118|90121|90125|90127|90140|90143|90144	90101|90102|90104|90108|90112|90113|90119|90120|90122|90138|90142|90130		90115.000	1.000	1.000	90110.000	1.000	1.000	90135.000	1.000	1.000	
700014.000				2.000	3.000	62.000	25.000	13.000		90105|90110|90115|90129|90131|90133|90135|90137|90141	90109|90117|90118|90121|90125|90127|90140|90143|90144	90101|90102|90104|90108|90112|90113|90119|90120|90122|90138|90142|90130		90109.000	1.000	1.000	90117.000	1.000	1.000	90118.000	1.000	1.000	
700015.000				2.000	3.000	54.000	30.000	16.000		90105|90110|90115|90129|90131|90133|90135|90137|90141	90109|90117|90118|90121|90125|90127|90140|90143|90144	90101|90102|90104|90108|90112|90113|90119|90120|90122|90138|90142|90130		90125.000	1.000	1.000	90143.000	1.000	1.000	90144.000	1.000	1.000	
700016.000				2.000	3.000	46.000	35.000	19.000		90105|90110|90115|90129|90131|90133|90135|90137|90141	90109|90117|90118|90121|90125|90127|90140|90143|90144	90101|90102|90104|90108|90112|90113|90119|90120|90122|90138|90142|90130		90119.000	1.000	1.000	90108.000	1.000	1.000	90104.000	1.000	1.000	
700017.000				2.000	3.000	38.000	40.000	22.000		90105|90110|90115|90129|90131|90133|90135|90137|90141	90109|90117|90118|90121|90125|90127|90140|90143|90144	90101|90102|90104|90108|90112|90113|90119|90120|90122|90138|90142|90130		90113.000	1.000	1.000	90120.000	1.000	1.000	90122.000	1.000	1.000	
