//名称	编号	脚本ID	类型	物品模型编号	最大耐久度	耐久改变方式	耐久改变数	叠加数量	购入货币类型	购买价格	使用门派	等级需求	性别需求	可否丢弃	可否卖店	可否交易	可否修理	可否存仓库	死亡掉落	可否使用	可否鉴定	冷却时间	冷却组	吟唱时间（毫秒）	道具颜色类型	任务关联	任务关联数量	图标编号	物品说明
//★【新手装备】★	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
玉蓉丸	7000006	7000001	10	0	0	0	0	30	1	79	0	50	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52006	使用后每3秒恢复381点生命值，持续15秒。
火凌膏	7000007	7000001	10	0	0	0	0	30	1	99	0	60	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52007	使用后每3秒恢复498点生命值，持续15秒。
龙魄散	7000008	7000001	10	0	0	0	0	30	1	121	0	70	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52008	使用后每3秒恢复635点生命值，持续15秒。
甘松丸	7000009	7000001	10	0	0	0	0	30	1	145	0	80	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52009	使用后每3秒恢复796点生命值，持续15秒。
归心丸	7000010	7000001	10	0	0	0	0	30	1	171	0	90	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52010	使用后每3秒恢复984点生命值，持续15秒。
灵台丹药	7000011	7000001	10	0	0	0	0	30	1	200	0	100	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52011	使用后每3秒恢复1202点生命值，持续15秒。
浑天正气丸	7000012	7000001	10	0	0	0	0	30	1	231	0	110	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52012	使用后每3秒恢复1455点生命值，持续15秒。
寒玉冰蟾膏	7000013	7000001	10	0	0	0	0	30	1	265	0	120	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52013	使用后每3秒恢复1748点生命值，持续15秒。
宁神益智散	7000014	7000001	10	0	0	0	0	30	1	302	0	130	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52014	使用后每3秒恢复2087点生命值，持续15秒。
正骨紫金丸	7000015	7000001	10	0	0	0	0	30	1	343	0	140	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52015	使用后每3秒恢复2477点生命值，持续15秒。
冰森雪莲丸	7000016	7000001	10	0	0	0	0	30	1	387	0	150	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52016	使用后每3秒恢复2925点生命值，持续15秒。
//【内力药品】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
行气丹	7010001	7000001	10	0	0	0	0	30	1	2	0	1	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52101	使用后每3秒恢复45点内力值，持续15秒。
活气丹	7010002	7000001	10	0	0	0	0	30	1	14	0	10	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52102	使用后每3秒恢复70点内力值，持续15秒。
太极液	7010003	7000001	10	0	0	0	0	30	1	28	0	20	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52103	使用后每3秒恢复126点内力值，持续15秒。
归元丹	7010004	7000001	10	0	0	0	0	30	1	44	0	30	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52104	使用后每3秒恢复197点内力值，持续15秒。
气脉丹	7010005	7000001	10	0	0	0	0	30	1	61	0	40	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52105	使用后每3秒恢复281点内力值，持续15秒。
清泉露	7010006	7000001	10	0	0	0	0	30	1	79	0	50	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52106	使用后每3秒恢复381点内力值，持续15秒。
归灵液	7010007	7000001	10	0	0	0	0	30	1	99	0	60	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52107	使用后每3秒恢复498点内力值，持续15秒。
凝神露	7010008	7000001	10	0	0	0	0	30	1	121	0	70	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52108	使用后每3秒恢复635点内力值，持续15秒。
百霜丹	7010009	7000001	10	0	0	0	0	30	1	145	0	80	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52109	使用后每3秒恢复796点内力值，持续15秒。
碧罗丹	7010010	7000001	10	0	0	0	0	30	1	171	0	90	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52110	使用后每3秒恢复984点内力值，持续15秒。
六阳甘露	7010011	7000001	10	0	0	0	0	30	1	200	0	100	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52111	使用后每3秒恢复1202点内力值，持续15秒。
九天神丹	7010012	7000001	10	0	0	0	0	30	1	231	0	110	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52112	使用后每3秒恢复1455点内力值，持续15秒。
灵泉玉露	7010013	7000001	10	0	0	0	0	30	1	265	0	120	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52113	使用后每3秒恢复1748点内力值，持续15秒。
活血易筋丹	7010014	7000001	10	0	0	0	0	30	1	302	0	130	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52114	使用后每3秒恢复2087点内力值，持续15秒。
灵芝凝液	7010015	7000001	10	0	0	0	0	30	1	343	0	140	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52115	使用后每3秒恢复2477点内力值，持续15秒。
天仙玉露	7010016	7000001	10	0	0	0	0	30	1	387	0	150	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52116	使用后每3秒恢复2925点内力值，持续15秒。
//【体力药品】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
赤星果	7020001	7000001	10	0	0	0	0	30	1	0	0	1	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52201	使用后每3秒恢复45点体力值，持续15秒。
金仙草	7020002	7000001	10	0	0	0	0	30	1	0	0	5	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52202	使用后每3秒恢复70点体力值，持续15秒。
麒麟竭	7020003	7000001	10	0	0	0	0	30	1	5	0	10	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52203	使用后每3秒恢复126点体力值，持续15秒。
赤帝髓	7020004	7000001	10	0	0	0	0	30	1	35	0	15	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52204	使用后每3秒恢复197点体力值，持续15秒。
谷神圣水	7020005	7000001	10	0	0	0	0	30	1	70	0	20	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52205	使用后每3秒恢复281点体力值，持续15秒。
血露蟠桃	7020006	7000001	10	0	0	0	0	30	1	110	0	25	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52206	使用后每3秒恢复381点体力值，持续15秒。
雪山灵菇	7020007	7000001	10	0	0	0	0	30	1	153	0	30	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52207	使用后每3秒恢复498点体力值，持续15秒。
灵山仙芝	7020008	7000001	10	0	0	0	0	30	1	198	0	35	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52208	使用后每3秒恢复635点体力值，持续15秒。
碧血莲子	7020009	7000001	10	0	0	0	0	30	1	248	0	40	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52209	使用后每3秒恢复796点体力值，持续15秒。
蛰蜂百酿	7020010	7000001	10	0	0	0	0	30	1	303	0	45	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52210	使用后每3秒恢复984点体力值，持续15秒。
紫霜云芝	7020011	7000001	10	0	0	0	0	30	1	363	0	50	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52211	使用后每3秒恢复1202点体力值，持续15秒。
玉乳仙琼	7020012	7000001	10	0	0	0	0	30	1	428	0	55	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52212	使用后每3秒恢复1455点体力值，持续15秒。
五毒琼浆	7020013	7000001	10	0	0	0	0	30	1	500	0	60	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52213	使用后每3秒恢复1748点体力值，持续15秒。
千年何首乌	7020014	7000001	10	0	0	0	0	30	1	578	0	65	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52214	使用后每3秒恢复2087点体力值，持续15秒。
古岳冰心莲	7020015	7000001	10	0	0	0	0	30	1	663	0	70	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52215	使用后每3秒恢复2477点体力值，持续15秒。
九天玉露霜	7020016	7000001	10	0	0	0	0	30	1	755	0	75	0	1	1	1	1	0	0	1	0	1000	0	0	1	0	0	52216	使用后每3秒恢复2925点体力值，持续15秒。
//★【任务道具】★	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
//【王城任务道具】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
密探令牌	2500001	0	16	0	0	16	0	99	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	32001	任务物品
密探令牌	2500002	0	16	0	0	16	0	99	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	32002	任务物品
//【将军岭任务道具】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
公文	2530001	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32003	任务物品
伤药	2530002	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32004	任务物品
解毒药	2530003	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	55	6	32005	任务物品
解毒药	2530004	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32006	任务物品
护龙腿	2530005	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32007	任务物品
毒囊	2530006	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	72	1	32008	任务物品
钱物	2530007	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	74	1	32009	任务物品
剑谱残页	2530008	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32010	任务物品
梦语心根	2530009	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32011	任务物品
莲花刺	2530010	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32012	任务物品，右键点击在指定任务地点使用
铁盒	2530011	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32013	任务物品
金刺球	2530012	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32014	任务物品
千金丸	2530013	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32015	任务物品
密信	2530014	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	88	1	32016	任务物品
软猬甲	2530015	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32017	任务物品
火形令牌	2530016	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	92	1	32018	任务物品
九尺草	2530017	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32019	任务物品
白羽线	2530018	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32020	任务物品
追杀令	2530019	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	99	1	32021	任务物品
相思烟	2530020	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32022	任务物品
九阴毒草	2530021	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32023	任务物品
毒囊	2530022	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32024	任务物品
毁坏的暗器	2530023	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32025	任务物品
火煤	2530024	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32026	任务物品
令符	2530025	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10001	6	32027	任务物品
竹筒	2530026	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32028	任务物品
兵器	2530027	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32029	任务物品
果脯	2530028	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32030	任务物品
玉中金	2530029	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10005	6	32031	任务物品
玉麟碎片	2530030	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32032	任务物品
混元丸	2530031	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10011	6	32033	任务物品
金针	2530032	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32034	任务物品
锦盒	2530033	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32035	任务物品
毒药瓶	2530034	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32036	任务物品
空毒药瓶	2530035	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32037	任务物品
密函	2530036	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32038	任务物品
拳谱	2530037	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32039	任务物品
拳谱	2530038	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32040	任务物品
紫衫灵芝	2530039	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32041	任务物品
铁砂子	2530040	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10027	1	32042	任务物品
奇怪的石子	2530041	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32043	任务物品
风干的肉块	2530042	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32044	任务物品
钥匙	2530043	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32045	任务物品
损毁的零件	2530044	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32046	任务物品
弯刀	2530045	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32047	任务物品
罐子	2530046	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32048	任务物品
毒袋	2530047	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32049	任务物品
碧血双剑	2530048	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32050	任务物品
金蚕手套	2530049	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10041	1	32051	任务物品
血书	2530050	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32052	任务物品
金创药	2530051	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32053	任务物品
毒刺	2530052	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32054	任务物品
毒筒	2530053	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32055	任务物品
信物	2530054	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32056	任务物品
银牌	2530055	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32057	任务物品
玉钥	2530056	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32058	任务物品
紫衣	2530057	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32059	任务物品
酒	2530058	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32060	任务物品
玉佩	2530059	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32061	任务物品
穿心箭	2530060	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32062	任务物品
无双剑	2530061	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10063	1	32063	任务物品
饰物	2530062	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32064	任务物品
金琴	2530063	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10066	1	32065	任务物品
飞鸽	2530064	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32066	任务物品
断肠草	2530065	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32067	任务物品
箱子	2530066	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32068	任务物品
霹雳弹	2530067	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32069	任务物品
钓钩	2530068	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32070	任务物品
//【天福山任务道具】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
外围弟子的衣衫	2560001	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	404	1	32071	任务物品
武器	2560002	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32072	任务物品
玉笛	2560003	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32073	任务物品
信物	2560004	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32074	任务物品
梅花台	2560005	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32075	任务物品
梅花解毒散	2560006	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32076	任务物品
玉牌	2560007	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	414	1	32077	任务物品
玉牌	2560008	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32078	任务物品
药粉	2560009	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32079	任务物品
酒肉	2560010	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32080	任务物品
绳索	2560011	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32081	任务物品
切断的绳索	2560012	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32082	任务物品
绝笔书	2560013	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32083	任务物品
家传玉镯	2560014	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32084	任务物品
密信碎片	2560015	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	435	1	32085	任务物品
刀剑	2560016	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32086	任务物品
暗石	2560017	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32087	任务物品
解药	2560018	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32088	任务物品
衣衫	2560019	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	445	1	32089	任务物品
玉罐碎片	2560020	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32090	任务物品
钱袋	2560021	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32091	任务物品
血骨	2560022	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32092	任务物品
暗号	2560023	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32093	任务物品
钥匙	2560024	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32094	任务物品
钥匙	2560025	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32095	任务物品
钥匙	2560026	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32096	任务物品
骨粉	2560027	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	461	1	32097	任务物品
尸衣	2560028	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32098	任务物品
钱物	2560029	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10352	1	32099	任务物品
棉絮	2560030	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32100	任务物品
血衣	2560031	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32101	任务物品
血衣	2560032	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32102	任务物品
武功秘籍	2560033	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10359	1	32103	任务物品
碧叶草	2560034	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32104	任务物品
碧叶草	2560035	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32105	任务物品
羊皮卷	2560036	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32106	任务物品
紫葵洋花	2560037	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32107	任务物品
货物	2560038	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32108	任务物品
通商关牌	2560039	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32109	任务物品
铁骨蓝树	2560040	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32110	任务物品
鹅卵石	2560041	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32111	任务物品
树脂	2560042	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32112	任务物品
七日断肠解药	2560043	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32113	任务物品
项链	2560044	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10378	1	32114	任务物品
遗物	2560045	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10380	1	32115	任务物品
遗物	2560046	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32116	任务物品
玉石	2560047	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32117	任务物品
玉石	2560048	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32118	任务物品
财物	2560049	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10389	1	32119	任务物品
玉盘	2560050	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32120	任务物品
正骨草	2560051	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32121	任务物品
货物	2560052	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32122	任务物品
药草	2560053	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32123	任务物品
炉子	2560054	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32124	任务物品
盔甲	2560055	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10400	1	32125	任务物品
兵器箱	2560056	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32126	任务物品
地针	2560057	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32127	任务物品
千幻双筒	2560058	2530010	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	32128	任务物品
暗天丸	2560059	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32129	任务物品
七尺暗器	2560060	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32130	任务物品
暴雨梨花针	2560061	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10411	1	32131	任务物品
暴雨梨花针	2560062	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32132	任务物品
断魄残刀	2560063	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	32133	任务物品
片刀	2560064	0	16	0	0	16	0	99	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10414	1	32134	任务物品
