//±‡∫≈	√˚≥∆	Õ‚π€±‡∫≈&Õ∑œÒ±‡∫≈	µ»º∂	…˙√¸	ƒ⁄¡¶	 ∆¡¶	∑«’Ω∂∑“∆∂ØÀŸ∂»	’Ω∂∑“∆∂ØÀŸ∂»	÷ÿ…˙ ±º‰£®∫¡√Î£©	ø… ”æ‡¿Î	…ÌÃÂƒ£–Õ¥Û–°	◊‘”…ªÓ∂Ø∑∂Œß	◊∑◊Ÿ∑∂Œß	π•ª˜÷µ	∑¿”˘÷µ	…¡±‹÷µ	±©ª˜÷µ	π•ª˜ÀŸ∂»	π÷ŒÔ¿‡–Õ	π•ª˜¿‡–Õ	–Ø¥¯æ≠—È	–Ø¥¯’Ê∆¯	—™π÷±‰…Ìº∏¬ 	π•π÷±‰…Ìº∏¬ 	∑¿π÷±‰…Ìº∏¬ 	π•ª˜º‰∏Ù£®º‰∏Ù£©	…±π÷»ŒŒÒ∑÷◊È	≥ØœÚΩ«∂»	◊∑ª˜Õ£÷πÃıº˛	“∆∂Ø¿‡–Õ	À—À˜ƒø±Íº‰∏Ù	Õ£¡Ù ±º‰œ¬œﬁ	Õ£¡Ù ±º‰…œœﬁ	ººƒ‹ID	ººƒ‹ID	ººƒ‹ID	ººƒ‹ID	ººƒ‹ID	Ai¿‡–Õ	GROUPID	øπ±©	∆∆ª˜	øπ∆∆	¥©¥Ã	øπ¥©	√¸÷–
//°æ • ﬁπ»°ø	±‡∫≈1-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31063	∞¢∂˚ﬂØ√÷Àπ	20085	80	3225432	0	0	60	100	10000	500	100	100	5000	1194	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50852	12001	12001	12001	5	1	0	0	0	0	0	0
31071	Ú·ÚÊ»À’Ω ø	20014	85	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50142	12001	12001	12001	5	1	0	0	0	0	0	0
31072	Œ¸—™πÌ ØœÒ	20070	85	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50702	12001	12001	12001	5	1	0	0	0	0	0	0
31073	∞¢≤®¬ﬁ	20036	85	3826556	0	0	60	100	10000	500	100	100	5000	1420	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50361	50363	12001	12001	5	1	0	0	0	0	0	0
31081	¥ÛΩ£ ø±¯	20002	85	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50022	12001	12001	12001	5	1	0	0	0	0	0	0
31082	æﬁ∏´±¯	20022	85	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50222	12001	12001	12001	5	1	0	0	0	0	0	0
31083	—≈µ‰ƒ»	20074	85	4452401	0	0	60	100	10000	500	100	100	800	1649	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50742	12001	12001	12001	5	1	0	0	0	0	0	0
31091	·˜¡‘”„»À	20032	85	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50322	12001	12001	12001	5	1	0	0	0	0	0	0
31092	 ØœÒπÌ	20070	85	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50172	12001	12001	12001	5	1	0	0	0	0	0	0
31093	π˛µœÀπ	20046	85	5163187	0	0	60	1	10000	1000	100	100	5000	1912	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	5	15	12001	50461	50463	12001	12001	5	1	0	0	0	0	0	0
31101	·˜¡‘”„»À	20032	85	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50322	12001	12001	12001	5	1	0	0	0	0	0	0
31102	≈Æ∑® ¶	20011	85	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	50111	50112	12001	12001	12001	5	1	0	0	0	0	0	0
31103	≤®»˚∂¨	20064	90	5898814	0	0	60	1	10000	1000	100	100	5000	2184	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	5	15	12001	50641	50643	12001	12001	5	1	0	0	0	0	0	0
31111	∏´±¯	20022	90	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50222	12001	12001	12001	5	1	0	0	0	0	0	0
31112	≈Æπ≠º˝ ÷	20051	90	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	50511	50512	50511	50511	50511	5	1	0	0	0	0	0	0
31113	∫’¿≠	20053	90	6652181	0	0	60	1	10000	1000	100	100	5000	2463	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	5	15	12001	50532	50533	12001	12001	5	1	0	0	0	0	0	0
31121	≥§Í™ ø±¯	20065	90	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50652	12001	12001	12001	5	1	0	0	0	0	0	0
31122	–ﬁµ¿‘∫æ´¡È	20028	90	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58281	58283	58281	58281	5	1	0	0	0	0	0	0
31123	÷ÊÀπ	20023	95	8329977	0	0	60	1	10000	1000	100	100	5000	3085	1	0	0	1000	0	0	0	0	0	0	0	1000	0	0	0	1	1	5	15	12001	50233	50233	12001	12001	5	1	0	0	0	0	0	0
49001	¥ÛΩ£ ø±¯	20002	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50022	12001	12001	12001	5	1	0	0	0	0	0	0
49002	111±¨∆∆±¯	20010	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50101	12001	50104	50105	5	1	0	0	0	0	0	0
49003	222±¨∆∆±¯	20010	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50102	12001	50104	50105	5	1	0	0	0	0	0	0
49004	333±¨∆∆±¯	20010	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50104	12001	50104	50105	5	1	0	0	0	0	0	0
49005	444±¨∆∆±¯	20010	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50105	12001	50104	50105	5	1	0	0	0	0	0	0
49006	»À¿‡≈Æ∑® ¶	20011	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	50111	50112	50111	50111	50111	5	1	0	0	0	0	0	0
49007	¿«	20012	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50122	12001	12001	12001	5	1	0	0	0	0	0	0
49008	 ØœÒπÌ	20013	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50132	12001	12001	12001	5	1	0	0	0	0	0	0
49009	Ú·ÚÊ»Àµ∂∂‹’Ω ø	20014	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50142	12001	12001	12001	5	1	0	0	0	0	0	0
49010	ƒæƒÀ“¡	20015	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50152	12001	12001	12001	5	1	0	0	0	0	0	0
49011	Ú·ÚÊ»À≥§«π	20016	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50162	12001	12001	12001	5	1	0	0	0	0	0	0
49012	222¡∂”¸¿œ Û	20017	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50172	12001	12001	12001	5	1	0	0	0	0	0	0
49013	¿«»ÀÀ´≥÷	20018	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50182	12001	12001	12001	5	1	0	0	0	0	0	0
49014	¿«»ÀÀ´ ÷∏´	20019	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50192	12001	12001	12001	5	1	0	0	0	0	0	0
49015	 ÿ“π’ﬂ	20020	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50201	12001	12001	12001	5	1	0	0	0	0	0	0
49016	222 ÿ“π’ﬂ	20020	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50202	12001	12001	12001	5	1	0	0	0	0	0	0
49017	222Ã·œﬂƒæ≈º	20021	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50212	12001	12001	12001	5	1	0	0	0	0	0	0
49018	÷– ¿ºÕ∏´Õ∑±¯	20022	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50222	12001	12001	12001	5	1	0	0	0	0	0	0
49019	π˙Õı	20023	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50231	50233	12001	12001	5	1	0	0	0	0	0	0
49020	222π˙Õı	20023	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50232	50233	12001	12001	5	1	0	0	0	0	0	0
49021	333π˙Õı	20023	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50233	50233	12001	12001	5	1	0	0	0	0	0	0
49022	111¿«»Àπ˛¬ﬁµ¬	20024	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50243	50243	50244	12001	5	1	0	0	0	0	0	0
49023	222¿«»Àπ˛¬ﬁµ¬	20024	1	1000	0	0	60	100	10000	100	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50244	50243	50244	12001	5	1	0	0	0	0	0	0
49024	ƒßÕı¿«	20025	1	1000	0	0	60	100	10000	100	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50252	12001	12001	12001	5	1	0	0	0	0	0	0
49025	111∞Î”„»À	20026	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50262	12001	12001	12001	5	1	0	0	0	0	0	0
49026	111ÃÏ√®	20027	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50272	12001	12001	12001	5	1	0	0	0	0	0	0
49027	–ﬁµ¿‘∫æ´¡È	20028	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50281	50283	12001	12001	5	1	0	0	0	0	0	0
49028	111–ﬁµ¿‘∫æ´¡È	20028	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50282	50283	12001	12001	5	1	0	0	0	0	0	0
49029	222–ﬁµ¿‘∫æ´¡È	20028	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50283	50283	12001	12001	5	1	0	0	0	0	0	0
49030	 ØÕ∑»À	20029	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50291	50293	12001	12001	5	1	0	0	0	0	0	0
49031	111 ØÕ∑»À	20029	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50292	50293	12001	12001	5	1	0	0	0	0	0	0
49032	222 ØÕ∑»À	20029	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50293	50293	12001	12001	5	1	0	0	0	0	0	0
49033	»À√Ê≈Æ ◊¡Ï	20030	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50302	12001	12001	12001	5	1	0	0	0	0	0	0
49034	µæ≤›»À	20031	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50312	12001	12001	12001	5	1	0	0	0	0	0	0
49035	∞Î”„»À	20032	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50322	12001	12001	12001	5	1	0	0	0	0	0	0
49036	Ã¯‘Èƒ–	20033	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50332	12001	12001	12001	5	1	0	0	0	0	0	0
49037	π≈¡È	20034	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50111	50111	50111	50111	5	1	0	0	0	0	0	0
49038	222π≈¡È	20034	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50342	50111	50111	50111	5	1	0	0	0	0	0	0
49039	¿«»ÀÕı◊”	20035	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50351	50353	12001	12001	5	1	0	0	0	0	0	0
49040	11¿«»ÀÕı◊”	20035	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50352	50353	12001	12001	5	1	0	0	0	0	0	0
49041	22¿«»ÀÕı◊”	20035	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50353	50353	12001	12001	5	1	0	0	0	0	0	0
49042	»ˆµ©	20036	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50361	50363	12001	12001	5	1	0	0	0	0	0	0
49043	111»ˆµ©	20036	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50362	50363	12001	12001	5	1	0	0	0	0	0	0
49044	222»ˆµ©	20036	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50363	50363	12001	12001	5	1	0	0	0	0	0	0
49045	111·˜¡‘∞Î”„»À	20037	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50372	12001	12001	12001	5	1	0	0	0	0	0	0
49046	À¿–Ã÷¥––’ﬂ	20038	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50382	12001	12001	12001	5	1	0	0	0	0	0	0
49047	111¡È∫¸	20039	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50392	12001	12001	12001	5	1	0	0	0	0	0	0
49048	∂ØŒÔ¿«	20040	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50402	12001	12001	12001	5	1	0	0	0	0	0	0
49049	¿«»À ◊¡Ï	20041	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50412	12001	12001	12001	5	1	0	0	0	0	0	0
49050	≈Æ∏´ ÷	20042	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50422	12001	12001	12001	5	1	0	0	0	0	0	0
49051	111œ¨≈£π÷	20043	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50432	12001	12001	12001	5	1	0	0	0	0	0	0
49052	111∫£π÷	20044	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50442	12001	12001	12001	5	1	0	0	0	0	0	0
49053	ÂÛ ÷	20045	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	50451	50452	50451	50451	50451	5	1	0	0	0	0	0	0
49054	»˝Õ∑π÷	20046	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50461	50463	12001	12001	5	1	0	0	0	0	0	0
49055	111»˝Õ∑π÷	20046	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50462	50463	12001	12001	5	1	0	0	0	0	0	0
49056	222»˝Õ∑π÷	20046	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50463	50463	12001	12001	5	1	0	0	0	0	0	0
49057	¿«»À¿«—¿∞Ù	20047	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50472	12001	12001	12001	5	1	0	0	0	0	0	0
49058	111ª Û	20048	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50482	12001	12001	12001	5	1	0	0	0	0	0	0
49059	À¿¡È∑® ¶	20049	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50491	50491	50491	50491	5	1	0	0	0	0	0	0
49060	222À¿¡È∑® ¶	20049	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50492	50491	50491	50491	5	1	0	0	0	0	0	0
49061	Œ¸—™πÌ≈ÆÕ‰µ∂	20050	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50502	12001	12001	12001	5	1	0	0	0	0	0	0
49062	≈Æπ≠º˝ ÷	20051	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	50511	50512	50511	50511	50511	5	1	0	0	0	0	0	0
49063	111»À√ÊƒÒ	20052	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50522	12001	12001	12001	5	1	0	0	0	0	0	0
49064	Œ¸—™πÌ≈ÆÕı	20053	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50531	50533	12001	12001	5	1	0	0	0	0	0	0
49065	222Œ¸—™πÌ≈ÆÕı	20053	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50532	50533	12001	12001	5	1	0	0	0	0	0	0
49066	333Œ¸—™πÌ≈ÆÕı	20053	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50533	50533	12001	12001	5	1	0	0	0	0	0	0
49067	222Œ¸—™πÌ≈ÆÕı	20053	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	50533	12001	50533	12001	12001	5	1	0	0	0	0	0	0
49068	˜º˜√π≠º˝ ÷	20054	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	50541	50542	50541	50541	50541	5	1	0	0	0	0	0	0
49069	˜»ƒß	20055	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	12001	12001	12001	12001	5	1	0	0	0	0	0	0
49070	Õ∂«π±¯	20056	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50562	12001	12001	12001	5	1	0	0	0	0	0	0
49071	222Ú·ÚÊ»Àµ∂∂‹’Ω ø	20014	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50142	12001	12001	12001	5	1	0	0	0	0	0	0
49072	–ﬁµ¿‘∫æ´¡È	20028	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58281	58283	58281	58281	5	1	0	0	0	0	0	0
49073	111–ﬁµ¿‘∫æ´¡È	20028	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58282	58283	58281	58281	5	1	0	0	0	0	0	0
49074	222–ﬁµ¿‘∫æ´¡È	20028	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58283	58283	58281	58281	5	1	0	0	0	0	0	0
49075	¿«»À…≥ƒ¶∂˚	20024	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58241	58243	58244	12001	5	1	0	0	0	0	0	0
49076	111¿«»À…≥ƒ¶∂˚	20024	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58242	58243	58244	12001	5	1	0	0	0	0	0	0
49077	222¿«»À…≥ƒ¶∂˚	20024	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58243	58243	58244	12001	5	1	0	0	0	0	0	0
49078	 ØÕ∑»À	20029	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58291	58293	12001	12001	5	1	0	0	0	0	0	0
49079	111 ØÕ∑»À	20029	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58292	58293	12001	12001	5	1	0	0	0	0	0	0
49080	222 ØÕ∑»À	20029	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58293	58293	12001	12001	5	1	0	0	0	0	0	0
49081	222±¨∆∆±¯	20010	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58102	12001	58104	58105	5	1	0	0	0	0	0	0
49082	¿«»Àª ◊”	20035	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58351	58353	12001	12001	5	1	0	0	0	0	0	0
49083	111¿«»Àª ◊”	20035	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58352	58353	12001	12001	5	1	0	0	0	0	0	0
49084	222¿«»Àª ◊”	20035	1	1000	0	0	60	100	10000	1000	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58353	58353	12001	12001	5	1	0	0	0	0	0	0
49085	π˙Õı	20023	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58231	58232	12001	12001	5	1	0	0	0	0	0	0
49086	222π˙Õı	20023	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58232	58232	12001	12001	5	1	0	0	0	0	0	0
49087	333π˙Õı	20023	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58233	58232	12001	12001	5	1	0	0	0	0	0	0
49088	»ˆµ©	20036	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58361	12001	12001	12001	5	1	0	0	0	0	0	0
49089	222»ˆµ©	20036	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58362	12001	12001	12001	5	1	0	0	0	0	0	0
49090	222ƒæƒÀ“¡	20015	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	58152	12001	12001	12001	5	1	0	0	0	0	0	0
49091	»À≈º ¶	20057	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50572	12001	12001	12001	5	1	0	0	0	0	0	0
49092	Œ¸—™πÌ≈Æ∑® ¶	20058	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50582	12001	12001	12001	5	1	0	0	0	0	0	0
49093	¿«»ÀÀ´ ÷∏´	20059	1	1000	0	0	60	100	10000	500	100	100	800	20	1	0	0	1000	0	0	0	9	0	0	0	1000	0	0	0	1	1	5	15	12001	50592	12001	12001	12001	5	1	0	0	0	0	0	0
